Klantnr;Naam;Artikelnr;Verp;Inh;Eh;Omschrijving;Aantal;Prijs;Omzet;Factuursplitsing;Ean;Biologisch;Dierenwelzijn;Goede Vis MSC;Gezonde Keuze;Fair trade;Rainsforrest alliance;UTZ;Milieubewust;Veggie;Streekproducten;Vegan;
208758;SUNSEA BAR            W.I;2132744;bs;200;gr;Verstegen rozemarijn heel;1,000;5,90;5,90;keuken ingred.;8712200096609;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2132760;bs;260;gr;Verst.rozemarijn gemalen;1,000;6,79;6,79;keuken ingred.;8712200096500;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2133031;bs;400;gr;Verst.komijnzaad heel;3,000;9,26;27,78;keuken ingred.;8712200081605;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2133073;bs;460;gr;Verst.komijnzaad gemalen;7,000;12,72;89,04;keuken ingred.;8712200081506;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134039;bs;500;gr;Verstegen paprika poeder pure;5,000;11,87;59,37;keuken ingred.;8712200092595;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134063;bs;850;gr;Verst.grillkruiden met zout;9,000;15,14;136,26;keuken ingred.;8712200053107;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134089;bs;240;gr;Verst.gerookte paprika poeder;15,000;7,53;112,97;keuken ingred.;8712200973450;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134120;bs;500;gr;Verstegen kerriepoeder zonderzout;3,000;13,17;39,51;keuken ingred.;8712200020000;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134203;bs;900;gr;Verst.kruidenmix cajun zout;2,000;13,99;27,98;keuken ingred.;8712200053008;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134279;bs;340;gr;Verst.kardemon heel;2,000;18,97;37,94;keuken ingred.;8712200065698;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134352;tb;43;gr;Kinjirushi wasabi pasta gold VGN;33,000;1,62;53,46;keuken ingred.;14967825856300;;;;;;;;;;;Ja
208758;SUNSEA BAR            W.I;2134394;tb;43;gr;Wasabi pasta (mierikswortel) neri;10,000;1,48;14,84;keuken ingred.;;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134659;bs;580;gr;Verst.peper zwart lampong heel;3,000;18,38;55,14;keuken ingred.;8712200093608;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2134815;bs;540;gr;Verst.bourguignonne melange pure;1,000;9,80;9,80;keuken ingred.;8712200566478;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2135029;bs;300;gr;Verst.provencaalse kruiden;2,000;13,72;27,44;keuken ingred.;8712200029706;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2135970;bs;500;gr;Apollo chillipoeder usa;2,000;7,68;15,36;keuken ingred.;8713056003926;;;;;;;;;;;
208758;SUNSEA BAR            W.I;2136861;cn;12;kg;Wijko ketjap manis zoet;9,000;37,82;340,34;keuken ingred.;8711171124809;;;;;;;;;;;
